label	review
pos	"it's not often that i laugh so hard at a movie that my head hurts . 
but that's just what happened to me at uhf , weird al yankovic's big screen debut . 
uhf is a television parody a la airplane , and like airplane , the movie is extraordinarily stupid . 
but it's dumb in the best way a movie can be dumb : it's so silly and outrageous it's hilarious . 
the movie stars weird al as george newman , a world class nerd with a hyperactive imagination , the type who fantasizes he's indiana jones and who uses hostess twinkies as hot dog buns . 
george is basically a loser ; his daydreams and smart-alec attitude perpetually prevent him from holding onto a job for more than two weeks . 
but george finally gets a chance to funnel his creativity into something productive when his uncle wins channel 62 in a poker game and makes him the general manager of the struggling uhf television station . 
george revives channel 62 with innovative programming : shows like "" wheel of fish "" and movies like "" conan , the librarian . "" 
as the station's ratings rise , it comes into competition with channel 8 , the leading vhf network-affiliate . 
as r . j . 
fletcher--channel 8's ill-natured , hard-nosed owner--veteran stage and film actor kevin mccarthy is flamboyantly sleazy ; he really hams it up with his snorts , grimaces , and scowls . 
uhf satirizes anything and everything to do with television , including game shows , tabloid talk shows , children's shows , dizzy news women , and movies--everything from rambo to close encounters . 
the funniest scene , the one that made my head spin , is a commercial for spatulas which has to be seen to be believed . 
like most movies in its genre , uhf is hit or miss . 
for every gag that works , at least one fizzles . 
for instance , weird al's mock video of "" money for nothing "" by dire straits is only mildly amusing and brings the film to a grinding halt ( although it does have some nifty computer animation ) . 
but the funniest bits in uhf are so hysterical that we can forgive the ones that fail ; we know another gut wrencher is on the way . 
in fact , uhf hits the mark often enough to make it the most effective airplane-type movie since . . . 
well , since airplane . 
much of the credit goes to weird al's exceptionally inventive script and to the movie's winsome cast . 
weird al seems a little stiff at the beginning , but because he's not afraid to look silly , he ultimately has a lot of fun with his character . 
the real standout is michael richards as stanley , the dim-witted janitor who becomes the host of his own children's show : "" stanley spadowski's playhouse . "" 
stanley's off-beat , mixed-up personality is a big hit with the audience and makes him an over-night star . 
he is an endearing mixture of good-natured innocence , high-energy enthusiasm , and puppy-dog cuteness . 
and above all , he's a good janitor who adores his work . 
another highlight is a vintage cameo by the incomparable emo philips . 
the cast also features gedde watanabe ( the chinese foreign-exchange student in sixteen candles ) as the karate master who hosts the hit series , "" wheel of fish . "" 
also aboard for the ride is fran drescher , who plays pamela finklestein , channel 62's roving reporter . 
unfortunately , as weird al's girlfriend , victoria jackson is wasted in a role that calls for nothing but whimpering , whining , and sulking . 
her character is extraneous and should have been either further integrated into the story or cut from the script altogether . 
while uhf is not an absolute must-see , it's definitely the ticket if you're looking for a wild and zany , whacked-out comedy . 
the movie is good enough to see in the theaters , but it may work even better on television , the very medium at which it pokes fun . 
"
pos	"what is a scary movie anyhow ? 
is it a movie where a person gets ripped to shreds ? 
is it where a person is being chased by some damned teenager who wants revenge ? 
possibly its some guy with a hook who wants to know what you did last summer . 
what ever happened to horror movies , where the horror was in the atmosphere , and in the characters . 
movies like "" halloween "" and "" psycho "" which revolutionized horror genre forever , but wait in 1973 came a movie based on the bestselling book by william peter blatty , entitled "" the exorcist "" , the movie opened to rave reviews , and scared audiences to death , now in the year 2000 "" the exorcist "" comes back to the big screen in a version you've never seen complete with six channel digital surround sound , and fifteen minutes of new footage never before seen as long as a new ending . 
chris mcniell is an actress living in georgetown washington with her twelve year old daughter regan . 
while working on a new film , chris still stays close to regan , but starts to wonder why her bed shakes at night , and why regan starts to have convulsions all of a sudden . 
when chris finds out that regan is possessed by a demon , she shuns at the fact of it , but considers getting a priest to help her daughter . 
father karras ( jason miller ) is the man they bring in , his mother has just died , and still in mourning he decides to help this little girl . 
christ , father karras , and their nanny sharon ( kitty winn ) have to sit and wait until a man shows up , that man is the exorcist , and that man will help this little girl . 
excrutiatingly scary , the exorcist is a classic horror film , which twenty seven years later still scares audiences half to death . 
now we get to the experience "" the exorcist "" the way it was meant to be seen in a director's cut which incorpates fifteen minutes of new footage cut by friedkin at the time of the release for content and time , a new ending has been added as well , and adds more of a lighter feeling to the movie , which i prefer the original darker ending more . 
the movie has also been remastered in a wonderful six channel digital sound mix , and is amazing . 
the voices are all clear , the music pours out on you and engulfs you in richness . 
as a director friedkin has been well known for other films , but his standout film is "" the exorcist "" nominated for several academy awards it one a few , but was somehow doubted best picture , best actress ( ellen burstyn ) and best supporting actress ( linda blair ) who at the age of i believe thirteen does a wonderful job of being a little girl , alone , possessed and unable to stop what is going on . 
ellen burstyn i think gives her best performance to date , and can be seen currently in "" requiem for a dream "" to which she is getting rave reviews for . 
jason miller ( jason patrik's dad ) is amazing as father karras , and his performance will be forever embedded in my mind , to me he is the character who makes the entire film float along . 
i was saddened when i saw this film with an audience of mostly younger people to see them laughing at this movie , i in no way , think that this movie is comical , yes some of the stuff regan says is funny , but they were laughing at her head spinning , and the green pea soup , come on people this is some creepy stuff ! 
anyway the re-release of the film has managed to make $40 million dollars , and is still going . 
hopefully one day they re-release it again in twenty years for more generations to come to enjoy . 
"
pos	"when a someone journeys to the theater to see a comedy , he always risks having to sit through inanity such as what we recently saw in films like edtv and office space . 
it really is too bad that comedies are so hit- and-miss , because when a moviegoer goes in a theater expecting to be amused , it really is a shame when the alleged comedy fails to deliver . 
but weep not , dear readers , because the latest comedy out of the hollywood movie mill is nothing less than a sure bet . 
austin powers : the spy who shagged me is one of the funniest things i've had the pleasure to see in a long time ; a completely looney , delightful parody of the often pretentious james bond flicks . 
if all comedies ( or even half ; or - - what am i saying ? 
-- even a fifth of them ) could be this consistently hysterical , i would take up residence at my local multiplex . 
even more to this movie's credit is the fact that it is a sequel to the 1997 sleeper/cult hit austin powers : international man of mystery . 
the original came out of nowhere ; it was a low-budget , eccentric movie that many expected to flop like a leslie nielsen parody . 
all of a sudden it was being quoted by teenagers all over america . 
ironically , powers' "" yeeeeah baby , yeah ! "" 
has almost become an icon of the late 90s . 
thus another installment was inevitable , but it's also undoubtedly welcome . 
the spy who shagged me is one of the most unrestrained , over- the-top comedies i have ever seen in my entire life . 
it brings back most of the characters from its predecessor ( even if only briefly ) and adds new ones . 
austin powers ( mike myers ) , a swinging hipster from the 60s transported into the 90s has to go back to his own time to get back his mojo ( oh , you'll figure it out ) , which dr . evil ( meyers again ) has stolen . 
he enlists the help of a gorgeous secret agent felicity shagwell ( now that his prior sidekick vanessa has been properly disposed of in a hilarious opening sequence ) , played without much distinguishable gusto by heather graham and together they go back to the 60s to defeat dr . evil yet again . 
surprisingly , the real star is dr . evil rather than austin . 
he gets most of the screen time because he was so popular in the first movie . 
perhaps this is true because he is portrayed and written so affectionately . 
instead of being the scheming , villainous mad scientist we might expect from a character like this he is a bumbling , often sweet mad scientist wannabe . 
the spy who shagged me has much of the same stuff we saw in the original , but that's okay by me because the original left us wanting more . 
by the time that one was over we haven't had nearly our share of shag jokes , crude puns and powers' antics and this sequel satisfies our appetites . 
even by its conclusions , i'm still not sure i've had my fill of bits like "" do you smoke after sex ? "" 
 "" i don't know , baby , i never looked . "" 
this may seem awfully immature of me , but understand that the austin powers series , unlike most of the crap hollywood feeds us these days , is genuinely funny . 
i don't know if i've ever laughed harder at any movie than i did during the jerry springer send up or the indubitably hilarious "" just the two of us "" rendition by dr . evil and his new miniature clone named "" mini-me "" . 
i don't have any pretensions that this is particularly smart social satire or anything of the sort . 
indeed there is little beyond the joy a viewer feels when he sees something that is able to entertain him as much as this movie did . 
but as far as i'm concerned , that is enough . 
 ? 1999 eugene novikov &#137 ; 
"
pos	"i had a chance to see a sneak preview of city slickers ii on campus last night . 
i went in with the expectation of a film with the similar flavor which made the original such a success : personal growth and insightful humor about life . 
i came away somewhat disappointed in this regard , getting some of the latter and not much of the former . 
the basic plot revolves around billy crystal , who plays mitch robbins , turning forty . 
he's now become the station manager of the radio station in which he worked in the original . 
he's given a job at the radio station to his best friend , played by daniel stern , out of sympathy while stern's character works through his divorce . 
his loser younger brother ( john lovitz ) comes to mitch's house to bum a money and place to live , all while mitch and his wife try to celebrate his birthday . 
during the celebration , mitch discovers what appears to be a treasure map in curly's ( the cattle drive leader in the original played by jack palance ) old hat . 
after a business trip to las vegas , crystal , stern , and lovitz stay a few extra days to go off in search of the treasure . 
on the way , they run into curly's twin brother , duke , played by ( you know who ) jack palance . 
first of all , the cinematography was beautifully done , especially the outdoor scenes in the desert . 
the scenes are such that i would like to see some of those sights filmed myself . 
there is some character development during the film . 
the actors remain true to their characters and play them well , without overplaying the jokes . 
the movie is a good basic adventure , with enough plot twists to provide for an ending that is difficult to predict . 
the movie is paced well , but with a couple slow spots in the middle and towards the end . 
humor-wise , the film has a good number of jokes which maintained my interest throughout the film . 
there are memorable moments like when stern is bitten by a snake , but there are fewer jokes to laugh at in the sequel ( surprise , surprise for a sequel , right ? ) . 
however , the slight bitter aftertaste i have with this film has to do mainly with the film's manipulation of the audience . 
the film tries to pull your heart-strings too much regarding how close the characters are to each other , like when mitch had decided to suck the snake marrow out of his best friend's butt . 
this is done again when the gang meets up with some members of the cattle drive group from the original . 
there were also some parts which appeared unrealistic , like whether the stampede would start in the way it did or why they didn't worry more about water while tromping around the desert . 
some strenuous stretches of the imagination are required here . 
since the objective of the gang is to find gold and get rich ( unlike finding themselves in middle age like in the original ) , i also found it harder to empathize with the characters during their journey . 
overall , i'd say that the film is an entertaining and humorous adventure with some story-line deficiencies making it less worthy than the original . 
it may be worth the full price of admission , but a matinee would be a better bargain . 
"
pos	"capsule : earthy , experimental , difficult , shockingly frank ( even for 1997 ! ) , and ultimately refreshing story of a black man on the run from the cops . 
the first few minutes of sweet sweetback's baad asssss song ( yes , i checked -- that's the correct number of ss ) are without dialogue , just eerie montages of sounds . 
a young boy , obviously malnourished , is taken in and fed up by several loving mother-surrogate figures . 
then one of them takes the boy to bed for a sexual initation ( underneath the title credits ) that's far more confrontatory and shocking than any ten basic instincts -- probably because it has the directness and clumsiness of real life , something we're not used to seeing on screen . 
this is one tough movie to swallow , no matter who you are , but that probably reflects more on how pallid and unchallenging movies have gotten lately . 
 ( i suspect the sex scenes in movies like el topo and salo would probably melt the synapses of most modern audiences . ) 
the plot is simple but not simpleminded . 
sweetback , hassled by two white cops who are apparently just looking for an excuse to beat up on a black man , breaks his bonds and runs like hell . 
along the way he moves through a good many of the kinds of environments that we are only just now being seen in a more serious light in the movies -- or at all , for that matter : the slums , the missions , the ghetto . 
in other , lesser , movies , sweetback would be machine-gunning everything in sight and the end credits would roll over a pile of bodies ; in this one , we get taken on a kind of a tour of the depressing and anarchic world that sweetback takes for granted . 
ssbas first appeared in 1971 and was promptly rated x ( "" by an all-white jury "" , as director melvin van peebles crowed in his legendary ad campaigns ) , and it's hardly surprising why . 
there's a good deal of sex in the movie , but it's handled in a way that's unsettlingly frank -- a frankness that spills over into the rest of the movie . 
in one scene , sweetback visits a friend's house in the hope of getting sanctuary there , and the other man chats him up while on the toilet . 
we're not used to coming this close to people in real life , let alone in the movies -- especially not people who are not made out to be glamorous . 
the movie is also full of experimental stylistics that are relatively unused today , but probably because of that seem curiously fresh and new in van peebles' hands . 
one scene , in which a man is interrogated by the cops , is loaded full of menacing energy as they fire off a gun inches from his ears , and suggest his deafness through a cleverly edited soundtrack . 
another note : ssbas is not so much anti-white ( that would be too easy ) as anti-authority , and as the movie goes on to demonstrate , authority exists in many forms -- governments , churches , and even the paranoid inside of one's own mind . 
ssbas is ultimately about thirsting for freedom -- and it looks like we could use a little more of that in our movie diet , god knows . 
"
pos	"the happy bastard's 30-second review 
big daddy 
happy gilmore as a father ? 
of course ! 
that's the latest scenario presented by adam sandler in the new movie big daddy , a movie that's passable but isn't really considered some of sandler's best work . 
he doesn't actually play happy gilmore in the movie , but a variation of him . 
he's sonny coufax , a man who's living off a settlement he got for a cab running over his foot and his one-day-a-week gig as a tollbooth man ( tollbooth willie ? ) . 
his girlfriend ( kristy swanson ) is fed up with his lifestyle and demands a change before she leaves him . 
enter a 5-year old kid , who's mysteriously dropped at his doorstep and intended for his preppy roommate ( jon stewart ) , who's off in china on a business trip . 
from there , coufax basically acts as the kid's father , teaching him different things like peeing on the side of a building and tripping up skateboarders with sticks . 
he even manages to use the kid in a sort of con game to get the attention of a beautiful law office worker ( joey lauren adams ) , but , somehow , he also garners the attention of social services , who aren't particularly pleased with coufax's actions , as he pretends to be his roommate to keep the kid . 
the reason i say it's not really sandler's best work is because it gets really sappy towards the end of a movie , showing some odd feelings that somehow didn't really belong in a sandler vehicle . 
i mean , it fits the movie's tone and everything , and sandler handles it well , but it's just oddly placed , that's all . 
fortunately , it doesn't destroy the goofy glee path it's been following and it still makes you feel good . 
sandler does a good job here , as he does in most of his movies . 
rob schneider , however , is irritating as his friend , an immigrant delivery boy who can't read . 
stewart , in his minor time on screen , is great , and adams remains a joy to watch . 
look for steve buscemi as well as a homeless bum . 
he's a hoot . 
directed by dennis dugan ( director of happy gilmore ) , the movie remains a good couple of hours to pass the time with . 
again , there are faults , but , hey , everyone needs to get emotional sometimes . 
"
pos	"for those of us who weren't yet born when the 1960's rock 'n' rolled around , monterey pop affords an affectionate glimpse of the music that influenced our parents to be hippies . 
from otis redding to jimi hendrix , janis joplin to the mamas and the papas , and jefferson airplane to the who , this documentary is jam-packed with contagious energy . 
but i give fair warning that i will reveal the ending , which does not do the rest of the film the justice it deserves . 
shot in 1969 at an outdoor concert that precluded woodstock , the film defies the stereotype of the general population at the time . 
sure , some have painted their faces and smoke joints , but d . a . 
pennebaker ( the war room , moon over broadway ) surprisingly chooses to show a broad spectrum of the audience . 
no matter who is watching , it all comes back to the talented musicians that stir your soul . 
the excitement starts before the music even begins . 
a young girl is cleaning thousands of seats and when asked why by an interviewer , she replies that she feels lucky to do so . 
there are moments of organized craziness as john phillips , leader of the mamas and the papas and one of the concert organizers , tries to get in touch with dionne warwick . 
and when one band is tuning up , a member remarks , "" finally , a decent sound system ! "" 
you can tell just by watching these first few moments that this show isn't about vanity , it's about playing the music you love to those who have an appreciation for it , a two-way street . 
this interaction between audience and performer continues throughout the film and becomes infectious to the audience . 
it's impossible to tear your eyes away from janis joplin as she belts out her ballad about love being a ball and chain . 
and while the lyrics to "" wild thing "" may not be all that complicated , watching jimi hendrix mime having sex with his guitar is as captivating as otis redding singing about love . 
even if you don't recognize every band you see on stage , you can imagine being as enthralled by their work as the public sitting in those seats . 
the only drawback to the film is the ending , which unfortunately i must reveal . 
all the other bands , big names then and still today , got approximately 7 to 10 minutes of screen time . 
in contrast , the last band on camera , a wholly forgettable one , gets an entire 18 minutes of screen time . 
for a film that's only 78 minutes long , that's too large of a chunk , especially when previous acts are much more stimulating . 
all in all , monterey pop is a precious , rare look at a time period that still holds sway over us . 
the variety of music , as well as the beautifully shot performances , are easy to become immersed in . 
if there was ever any question as to why most of these bands were so popular , this is quickly dispelled . 
it's almost depressing to think that music this moving doesn't get made much anymore . 
instead we're stuck with * nsync , the backstreet boys , and jennifer lopez , all of whom should have stuck with modeling . 
"
pos	
pos	"while screen adaptations of john irving's novels have been disappointingly uneven , the films have all shared one particular strength : key casting . 
who can forget john lithgow as roberta muldoon , the transsexual quarterback of "" the world according to garp , "" or nastassja kinski as susie the bear in "" the hotel new hampshire "" ? 
a lot of good casting decisions have gone into the making of "" the cider house rules , "" an adaptation of irving's poetic 1994 novel about a restless young man called homer wells . 
among those sound judgments was the decision to have the splendid tobey maguire assume the pivotal role ; the decision to cast michael caine as his mentor and father figure , dr . wilbur larch , the ether-addicted head obstetrician of the st . cloud's orphanage , maine ; and the decision to offer jane alexander and kathy baker supporting roles as his head nurses . 
then there are the brethren who populate the apple orchard where homer wells finds himself shortly after leaving st . cloud's , including delroy lindo , oscar ? -worthy as the foreman of the migrant work detail that drifts up and down the coast as the seasons take them . 
there's kate nelligan as the matriarch of the cider house , and charlize theron as candy , the lovely , lonely wife of a wwii bomber pilot ( paul rudd ) sent away on a mission overseas leaving candy to set lobster traps with homer wells , a man who's never seen the ocean before let alone a lobster . 
am i forgetting anyone ? 
yes . 
kieran culkin and paz de la huerta as dissolute orphanage residents who make you sit up and take notice every time they're on the screen . 
but with "" the cider house rules , "" the good people decisions don't end with the cast . 
irving has written his own screenplay in order to get it right this time ( last year's "" simon birch , "" loosely based on his "" a prayer for owen meaney , "" was a big-screen example of irving handled sub-standardly ) ; the author appears fleetingly as a stationmaster here . 
rachel portman , a composer of such sweet and lyrical tenderness , provides a score that's absolutely right for the project--sweet , lyrical , and tender . 
there's impressive new england photography by oliver stapleton too . 
last but by no means least is "" my life as a dog "" director lasse hallstr ? m , who shows enormous skill in pulling this collective together and helping bring irving's marvelously touching story to life . 
for the many beloved who pass away in "" the cider house rules , "" it's an extraordinarily life-affirming story . 
and now , thanks to these talented individuals , it's an extraordinarily life-affirming film . 
"
pos	"taking a few tips from the pulp fiction school of filmmaking , go is the new feature from the director of the cult hit swingers . 
the story centres around a group of people , who include brit simon ( askew ) , and checkout girls claire ( holmes ) and ronna ( polley ) and the misadventures that they get into , split into three chapters . 
everything from sex to drugs to violence is covered in a film with a much blacker edge in comedy than swingers . 
although qt's touch is evident in nearly every frame , go is entertaining enough to forget about the similarities and just enjoy the rollercoaster ride . 
liman , who also photographed the film , has a deft touch with the camera , and the film looks good . 
the film also seems to have benefited from a budget , with the night-club scenes in particular looking pretty good . 
there's a twisted sense of humour running throughout which ensures that even the darkest scenes get a smirk . 
the young cast are talented and help bring the story to life . 
holmes , one of the dawson's creek cast ( a show i'm not particularly fond of ) displays much talent here , and despite her largely limited screen time manages to make a three dimensional character and never becomes a caricature . 
askew is slightly successful , being rather obnoxious . 
no doubt the filmmakers intended this to make the audience cheer when what happens to him , but instead of 'funny annoying' he's just annoying . 
he drags down slightly one of the funniest chapters , but the talent around him in that particular tale more than makes up for it . 
the real standout is sarah polley as the drug dealing checkout girl : her refreshing and deeply enjoyable performance makes the heavy going stories she is involved in much more entertaining . 
also entertaining timothy olyphant as the rather sinister drug dealer , who gives an nice evil performance . 
the script , written john august , is sharp and witty , with good dialogue and some funny jokes . 
it starts off rather slow however , but in about twenty minutes the script has found it's footing and just keeps getting better . 
the stories are largely satisfying , although occasionally there's too much attention on one detail but not on another . 
also , some of the endings seem a little forced and lucky . 
still , the cast have a meaty script to get into and obviously enjoy it . 
it could of tried a little harder in some parts however , and these parts lag . 
because this is a gen-xer movie , the obligatory rave soundtrack must accompany , and go's one is pretty decent . 
unlike other gen-xers movies , go never allows the music to substitute for plot or dialogue , which is a plus . 
go is a very easy movie to absorb into , and the audience really starts feeling for these characters . 
thankfully , they never become two dimensional characters who are bent and twisted throughout the movie to fit into the stories mechanics ( like the heroine in 10 things i hate about you . ) 
they are who they are and they stay that way . 
go is great fun , and a worthy follow up from the director of swingers . 
ignore the fact that it steals from pulp fiction and very bad things , and just sit back and enjoy the rollercoaster ride . 
erm , go to go , i guess . 
"
pos	"no , it is not a bad film , in fact it is so good in achieving its purpose , i actually wished for the film to end itself quickly . 
event horizon is not your run-of-the-mill sci-fi film , i'm sure many who have watched this will agree with me . 
it is not even original in that sense , and it does borrow heavily from films like alien , hellraiser and even blade runner . 
the magic of this film lies in its unorthodox setting and methodical build-up that makes it wonderfully horrifying . 
the story brings us to the year 2050 , where space travel have since enormously progressed . 
the event horizon is actually a ship built for a secret experimental purpose ; it has the ability to fold time and space thus making it possible for travelling distances not reachable in a man's lifetime . 
the ship disappeared as soon as it went into operation but after 7 years , it reappeared again within the orbit of neptune . 
a search and rescue team led by miller ( fishburne ) is given the task to check for survivors of the event horizon . 
the designer of the ship , dr . weir ( neill ) follows along to satisfy his curiosity on what actually happened to his otherwise technologically impressive ship . 
event horizon is a sci-fi horror film , much truer to the word than say , alien would ever be . 
while in alien , the crew has to cope with a ferocious creature while encased within tight spaces , in event horizon , the forces which goes against the crew is undefined but yet so powerful and horrifying . 
the story unfolds itself slowly and the suspense buildup is superb , up till the point where i really felt like saying out loud `enough ! 
i can't stand this anymore ! ' . 
there are more than enough jolts to send your adrenalin pumping overtime . 
the story in itself is not exactly something very exciting and also , the acting is only at most , average by most commercial standards . 
even so , the essence of horror is carried out very well in this film , thanks to its well-paced storytelling , disturbing set designs and some really gory sequences ( which incidentally , has been quite generously removed by our censorship board ) . 
director paul anderson ( who did mortal kombat ) and his team of `atmosphere' creators have done well in keeping event horizon within the bounds of the term `horror' . 
this picture did not do very well in the us box-office most probably for the dread-factor impact it has on most audiences ; people will not see it again and not many would recommend their friend to watch this . 
although on the face of it , event horizon is mostly molded for mass-entertainment ; many thrills , spills and suspense to keep audiences in focus . 
however , the offbeat horror element which it ultimately convey audiences is very disturbing . 
my friend and i could not say a word to each other for quite a while after going through the `experience' of event horizon . 
i guess it was just the immense feeling of dread which the film had cast upon us . 
be forewarned , this film is not for the faint-hearted nor for pure entertainment . 
be prepared to be disturbed if you should decide to watch this film ! 
event horizon is highly recommended ? ? but at your own risk ! 
it has been a long time since good-horror embraced the big screen , and event horizon is one . 
"
pos	"clint eastwood , in his ripe old age , is cashing one talent in for another . 
midnight in the garden of good and evil is an eastwood-directed film clint isn't even in , and it's damn good . 
adapted from a best-selling john berendt novel based on true events , this movie is set in the bizarre georgia town of savannah , where people walk invisible dogs and attach horseflies to their head . 
and that's just the mayor . 
as director and producer , eastwood contributes a self- indulgent but very competent 150 minutes , neatly balancing drama , suspense and humor . 
like all great movies , midnight in the garden has a lot of funny moments that spring from the characters themselves , and not from some contrived , juvenile intrusion . 
the acting , from big-time stars john cusack and kevin spacey , is as good as you'd expect , but it's the supporting stable that gives the movie its offbeat charm . 
cusack plays a free-lance reporter sent to savannah to write a fluff story for town & country magazine about one of eccentric millionaire spacey's parties . 
lots of food , beverages and gunplay . 
yes , an employee of spacey's has a huge argument in front of cusack and later turns up dead . 
it seems like a simple matter of self- defense -- the guy threatened spacey , shot at him , missed , then spacey took him out -- but being a movie , there's much more to it than that , and cusack decides to stay in town and write a book about the murder , a book which will eventually become a movie he will star in . 
the weird circle of entertainment . 
this is where the stable of supporting characters comes in . 
there's the requisite sexy woman ( alison "" nepotist's daughter "" eastwood ) , the strange piano player , the voodoo woman and the transvestite . 
miss chablis deserves a paragraph of his/her own , as the stealer of every scene she appears in -- what would this movie be without the castilian scene and her testimony ? 
chablis , playing herself , is five times funnier than reigning drag queen rupaul , but never seems exploited as the movie's comic relief or out of place in a basically serious movie . 
there are also a fair share of courtroom scenes , which these days almost never seem welcome in a movie , but even here clint manages to keep the movie fascinating . 
certainly the characterizations of the judge and spacey's lawyer both help immensely , as does having the fly-guy as the jury's foreman . 
it's here we realize the case boils down to an indictment of spacey's homosexuality . 
yes , spacey had a sexual relationship with the dead man -- before he shot him , of course . 
midnight in the garden of good and evil isn't a classic , but it is one of the better celebrity-directed , true-story best-seller adaptations out there . 
likewise , no one from this movie will be getting any oscar nominations , but the performances are all great . 
in fact , i'd almost recommend that the academy add a best supporting transvestite category . 
serving america for more than 1/25th of a century ! 
"
pos	  
pos	"well , i'll admit when i first heard about this film ( which was before dante's peak ) i could just smell what 'twister' had started . 
so now it seems that we're in a full fledged return to the '70's disaster film era . 
with 'twister' , 'dante's peak' , 'volcano' and soon 'flood' and james cameron's extremly expensive 'titanic' 
i'll say first off i enjoyed 'volcano' much more than i did 'dantes peak' . 
part of that is just being biased as i usually enjoy anything that tommy lee jones appears in . 
i've been reading a lot about the movie being 'cheezy' or 'hokey' and really didn't see or think that once during the entire film . 
i get bored easily and this film didn't bore me for a minute . 
another thing , and boy am i bitching today ! , that bothers me is when critics and such go on about "" well thats not really possible . "" 
you know what ? 
i couldn't give a bloody damn if it's possible or not , really i couldn't . 
it's a freaking movie and i don't want reality thrown in my face . 
i want to be able to see the impossible , the all might "" what if "" to many reviewers have seen one to many movies ! 
the special effects are the second star to this feature . 
they are so amazing that i found it hard sometimes to believe they were indeed fx and la was was not burning to the ground . 
they did an incredible job and come oscar time ( if they remember ) some notice better be thrown there way . 
"
pos	"ultra low budget but extremely inventive horror film about a group of friends vacationing in a cabin who accidentally awaken an evil force in the woods via the necronomicon , the book of the dead . 
bruce campbell stars as ash , who eventually becomes the sole survivor and has to battle both the demons from the woods , and his friends who have become demons ( including his own girlfriend ) . 
the results shown on screen are amazing considering the film's tiny budget , constant location changes , and a filming schedule that was sporadic over two years . 
followed by two sequels : evil dead ii ( 1987 ) and army of darkness ( 1993 ) . 
the dvd release of this film from elite entertainment contains the film in it's original aspect ratio of 1 . 33 : 1 . 
the disc contains two versions of the film's audio : a stereo 2 . 0 track and a newly remastered dolby digital 5 . 1 . 
included are two separate running commentary tracks : the first features writer/director sam raimi and producer rob tapert and the second track features the film's star , bruce campbell . 
campbell's commentary is informative and extremely witty , as he has a story to tell for virtually every scene in the film . 
such informative tidbits include : the original title of the film was going to be book of the dead ( and in fact when the film premiered in 1981 that was it's title ) and when they were asked to change the title to the evil dead , everyone thought it was the worst title they had ever heard . 
also , there's a scene early on in the film where the group sits around and listens to a tape recorder which they've found that's explaining about the demonic forces in the woods . 
for that scene , it was written for the characters to be smoking marijuana , so being the wacky kids that they were at the time , they decided to actually smoke marijuana for the scene . 
almost all of that footage became unusable because many of the actor's had never smoked before , and as a result they became "" confused "" and were unable to perform the scene . 
i wish the entertainment factor was as high for the sam raimi/rob tapert audio track . 
the two people you'd think would be more enthusiastic in talking about this film instead barely have much to say at all . 
don't get me wrong here , when they do speak it's entertaining to hear , but there are many instances where both are silent for long periods of time . 
sometimes after one of those long silences rob will ask "" have anything to say sam ? "" 
to me , that's not a good sign . 
also , it seems like sam raimi doesn't remember much about the film and it's production . . . 
well , compared to rob and bruce anyway . 
also included on the disc is a photo gallery ( which includes pictures from the film's "" gala "" premiere ) and about twenty minutes of raw footage from the film . 
this raw footage really shows you how much a film can be improved upon using simple audio techniques . 
overall , the evil dead is a good low budget horror film , superior to many films in it's genre . 
and the collector's edition dvd release is well worth your time if you're either a fan of the film or just a fan of the filmmaking process . 
all special edition dvds should be this thorough and entertaining . 
"
pos	  
pos	"disaster films have a tendency to be very formulated and very cliched . 
to see a disaster film with actual originality , or at least a decent plot twist , would definitely be a welcome surprise . 
unfortunately , folks , it's not likely . 
dante's peak is cliched , and at times corny , but also pretty decent . 
to be honest , i wasn't very interested in seeing this film , and word of mouth , as well as several reviews , didn't make it sound promising . 
so i was pleasantly surprised that to find that this movie wasn't bad at all . 
it's pretty run of the mill , but it's not something i would say is merely "" ok "" to watch . 
in case you don't know , dante's peak is about a volcano and the city which lives in it's shadow , dante's peak ( who would've guessed , eh ? ) . 
pierce brosnan plays the volcanologist sent to study the volcano and , perhaps more by hunch than actual scientific proof , is determined that the volcano will be arupting in the very near future . 
due to the lack of more substantial evidence , nobody warns the small town , and when they finally do , it's in the middle of the town meeting that the volcano finally blows . 
brosnan , all around good guy , will , of course , save the day . 
 . 
 . 
or at least the mayor of dante's peak ( linda hamilton ) . 
naturally the two will become infatuated with one another . 
 ( if you think i just ruined a plot development , you haven't seen very many movies ! ) 
there's also the virtually neccessary kids and pet dog to tug at your heart strings . 
and of course , the kids or the dog ( at least one or the other ) will do something heroic . 
 . 
 . 
but hey , i don't want to ruin all the surprises ! 
if there was a part of you that was hesitating seeing dante's peak merely because it was rumored to be a waste of time , i urge you to watch it and decide for yourself . 
it's not brain food , but it succeeds at what it's meant to be . 
 . 
 . 
an enjoyable , suspenseful movie about the fury mother nature can unleash ! 
"
